#z x_HI x_HeI x_HeII [all fractions are volume weighted]
11.6951 9.5729e-01 7.5686e-02 3.2361e-03
11.6919 9.5722e-01 7.5680e-02 3.2423e-03
11.6886 9.5713e-01 7.5672e-02 3.2496e-03
11.6757 9.5666e-01 7.5637e-02 3.2846e-03
11.6627 9.5632e-01 7.5612e-02 3.3097e-03
11.6498 9.5598e-01 7.5586e-02 3.3352e-03
11.6433 9.5582e-01 7.5573e-02 3.3484e-03
11.6368 9.5564e-01 7.5558e-02 3.3630e-03
11.6239 9.5520e-01 7.5524e-02 3.3966e-03
11.6110 9.5484e-01 7.5497e-02 3.4231e-03
11.5981 9.5449e-01 7.5470e-02 3.4499e-03
11.5949 9.5441e-01 7.5463e-02 3.4568e-03
11.5916 9.5434e-01 7.5457e-02 3.4635e-03
11.5852 9.5412e-01 7.5439e-02 3.4805e-03
11.5723 9.5364e-01 7.5404e-02 3.5156e-03
11.5595 9.5329e-01 7.5378e-02 3.5416e-03
11.5531 9.5312e-01 7.5364e-02 3.5551e-03
11.5498 9.5305e-01 7.5357e-02 3.5618e-03
11.5466 9.5296e-01 7.5350e-02 3.5696e-03
11.5338 9.5245e-01 7.5312e-02 3.6070e-03
11.5210 9.5208e-01 7.5285e-02 3.6340e-03
11.5082 9.5173e-01 7.5258e-02 3.6610e-03
11.5050 9.5165e-01 7.5250e-02 3.6679e-03
11.5018 9.5157e-01 7.5244e-02 3.6747e-03
11.4954 9.5135e-01 7.5226e-02 3.6922e-03
11.4826 9.5087e-01 7.5190e-02 3.7279e-03
11.4698 9.5051e-01 7.5163e-02 3.7544e-03
11.4635 9.5035e-01 7.5149e-02 3.7680e-03
11.4571 9.5016e-01 7.5134e-02 3.7833e-03
11.4444 9.4968e-01 7.5098e-02 3.8187e-03
11.4316 9.4931e-01 7.5070e-02 3.8470e-03
11.4189 9.4894e-01 7.5041e-02 3.8752e-03
11.4126 9.4876e-01 7.5027e-02 3.8896e-03
11.4062 9.4857e-01 7.5011e-02 3.9053e-03
11.3935 9.4809e-01 7.4975e-02 3.9412e-03
11.3809 9.4770e-01 7.4946e-02 3.9699e-03
11.3682 9.4733e-01 7.4917e-02 3.9988e-03
11.3555 9.4694e-01 7.4887e-02 4.0282e-03
11.3429 9.4656e-01 7.4857e-02 4.0578e-03
11.3303 9.4617e-01 7.4827e-02 4.0876e-03
11.3240 9.4598e-01 7.4812e-02 4.1027e-03
11.3177 9.4577e-01 7.4795e-02 4.1196e-03
11.3051 9.4526e-01 7.4756e-02 4.1579e-03
11.2925 9.4485e-01 7.4725e-02 4.1890e-03
11.2799 9.4444e-01 7.4693e-02 4.2204e-03
11.2674 9.4403e-01 7.4661e-02 4.2519e-03
11.2548 9.4361e-01 7.4629e-02 4.2837e-03
11.2423 9.4320e-01 7.4597e-02 4.3155e-03
11.2360 9.4300e-01 7.4581e-02 4.3314e-03
11.2298 9.4278e-01 7.4563e-02 4.3492e-03
11.2173 9.4225e-01 7.4523e-02 4.3889e-03
11.2048 9.4182e-01 7.4491e-02 4.4210e-03
11.1923 9.4140e-01 7.4458e-02 4.4532e-03
11.1798 9.4098e-01 7.4426e-02 4.4855e-03
11.1674 9.4055e-01 7.4393e-02 4.5180e-03
11.1549 9.4013e-01 7.4360e-02 4.5504e-03
11.1487 9.3993e-01 7.4343e-02 4.5668e-03
11.1425 9.3970e-01 7.4325e-02 4.5852e-03
11.1301 9.3915e-01 7.4283e-02 4.6264e-03
11.1177 9.3870e-01 7.4249e-02 4.6602e-03
11.1115 9.3849e-01 7.4232e-02 4.6772e-03
11.1053 9.3825e-01 7.4213e-02 4.6963e-03
11.0929 9.3768e-01 7.4170e-02 4.7391e-03
11.0805 9.3722e-01 7.4134e-02 4.7741e-03
11.0682 9.3676e-01 7.4099e-02 4.8088e-03
11.0651 9.3666e-01 7.4090e-02 4.8177e-03
11.0620 9.3656e-01 7.4081e-02 4.8264e-03
11.0558 9.3629e-01 7.4060e-02 4.8480e-03
11.0435 9.3570e-01 7.4015e-02 4.8919e-03
11.0312 9.3525e-01 7.3982e-02 4.9254e-03
11.0250 9.3504e-01 7.3964e-02 4.9426e-03
11.0220 9.3494e-01 7.3956e-02 4.9512e-03
11.0189 9.3482e-01 7.3946e-02 4.9611e-03
11.0066 9.3420e-01 7.3899e-02 5.0073e-03
10.9943 9.3373e-01 7.3864e-02 5.0419e-03
10.9821 9.3328e-01 7.3829e-02 5.0763e-03
10.9790 9.3318e-01 7.3820e-02 5.0852e-03
10.9759 9.3308e-01 7.3812e-02 5.0940e-03
10.9698 9.3280e-01 7.3789e-02 5.1161e-03
